action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,727585400,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:IZ:130109,PRESERVED_SPECIMEN,,,,,,4/20/03,2003,Animalia,Aspidosiphonidae,Mary E. Rice,MCZ,IZ,130109,"Mary E. Rice, Anja Schulze","Aspidosiphon (Aspidosiphon) elegans (Chamisso & Eysenhardt, 1821)",,,
identified,1321835907,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3ccf32627-1c2d-42ff-9864-4af5a0d2cb69,PRESERVED_SPECIMEN,,16.7794,-88.075,Belize,BZ,,1985,Animalia,Phascoliidae,"Rice, M. E.",USNM,IZ,USNM 160246,"M. Rice, J. Pilger & J. Piraino",Phascolion gerardi,Paratype,,
identified,1321243185,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3b2b299a4-ea2a-480b-b8e0-de253c88c3cd,PRESERVED_SPECIMEN,,,,Bahamas,BS,,1982,Animalia,Phascoliidae,"Rice, M. E.",USNM,IZ,USNM 160244,"M. Rice, H. Reichardt & J. Piraino",Phascolion gerardi,Paratype,,
identified,1321322786,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3b63af46b-cca7-460c-b78a-200c8967a09b,PRESERVED_SPECIMEN,,16.7794,-88.075,Belize,BZ,,1985,Animalia,Phascoliidae,"Rice, M. E.",USNM,IZ,USNM 160243,"M. Rice, J. Pilger & J. Piraino",Phascolion gerardi,Holotype,,
identified,1321978343,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3d345a25f-6652-43a3-aa76-826a7ff0fd96,PRESERVED_SPECIMEN,,,,United States,US,,1969,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 103003,M. Rice,Phascolosoma varians,,,
identified,1321907923,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3d027340a-35fb-4673-8d33-55a2382f04be,PRESERVED_SPECIMEN,,,,Barbados,BB,,1969,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43351,M. Rice,Phascolosoma dentigerum,,,
identified,1321875678,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3ceb6feba-39a6-44d6-ad49-673047514d3e,PRESERVED_SPECIMEN,,,,Bahamas,BS,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 1197427,M. Rice,Aspidosiphon (Paraspidosiphon) klunzingeri,,,
identified,1321839645,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3cd1eb3ec-73d9-4f25-a73d-965aed4676f1,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1967,Animalia,Themistidae,"Rice, M. E.",USNM,IZ,USNM 48986,M. Rice,Themiste alutacea,,,
identified,1321821061,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3cc4ac552-7953-4eb0-8f81-bd4092303889,PRESERVED_SPECIMEN,,,,Barbados,BB,,,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43374,M. Rice,Phascolosoma dentigerum,,,
identified,1321802296,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3cb772715-30b5-490c-b890-914d7ccd54bc,PRESERVED_SPECIMEN,,,,Venezuela,VE,,1967,Animalia,Themistidae,"Rice, M. E.",USNM,IZ,USNM 103044,M. Rice,Themiste alutacea,,,
