action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1146689152,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:25245,PRESERVED_SPECIMEN,1941,18.047487,-76.618845,Jamaica,JM,1934-08-13/1934-08-20,1934,Animalia,Chrysomelidae,Blake,MCZ,Ent,25245,"Philip J. Darlington, Jr.",Leptophysa jamaicensis,Holotype of Pseudoepitrix jamaicensis,http://viaf.org/viaf/46837193,
identified,1146689346,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:27801,PRESERVED_SPECIMEN,1948,18.38,-74.02,Haiti,HT,1934-10-12/1934-10-14,1934,Animalia,Chrysomelidae,Blake,MCZ,Ent,27801,"Philip J. Darlington, Jr.",Leptophysa hottensis,Holotype of Pseudoepitrix hottensis,http://viaf.org/viaf/46837193,
identified,1146689127,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:25244,PRESERVED_SPECIMEN,1941,18.869266,-70.726779,Dominican Republic,DO,1938-08-01/1938-08-31,1938,Animalia,Chrysomelidae,Blake,MCZ,Ent,25244,"Philip J. Darlington, Jr.",Leptophysa hispaniolae,Holotype of Pseudoepitrix hispaniolae,http://viaf.org/viaf/46837193,
identified,1146689308,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:26923,PRESERVED_SPECIMEN,1945,19.990411,-76.835774,Cuba,CU,1936-06-16/1936-06-21,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,26923,"Philip J. Darlington, Jr.",Pseudoepitrix darlingtoni Blake 1945,Holotype of Pseudoepitrix darlingtoni,http://viaf.org/viaf/46837193,
identified,1146689380,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:29308,PRESERVED_SPECIMEN,1954,18.154,-66.982,United States,PR,1938-05-30/1938-06-02,1938,Animalia,Chrysomelidae,Blake,MCZ,Ent,29308,"Philip J. Darlington, Jr.",Pseudodisonycha portoricensis Blake 1954,Holotype of Pseudodisonycha portoricensis,http://viaf.org/viaf/46837193,
identified,1146689388,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:29307,PRESERVED_SPECIMEN,1954,19.573244,-70.770456,Dominican Republic,DO,1938-07-01/1938-07-31,1938,Animalia,Chrysomelidae,Blake,MCZ,Ent,29307,"Philip J. Darlington, Jr.",Pseudodisonycha hispaniolae Blake 1954,Holotype of Pseudodisonycha hispaniolae,http://viaf.org/viaf/46837193,
identified,1146689426,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30676,PRESERVED_SPECIMEN,1966,9.156078,-79.847026,Panama,PA,7/17/24,1924,Animalia,Chrysomelidae,Blake,MCZ,Ent,30676,Nathan Banks,Porechontes wilcoxi Blake 1966,Holotype of Porechontes wilcoxi,,
identified,1306542945,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:23635,PRESERVED_SPECIMEN,1939,18.91,-70.72,Dominican Republic,DO,1938-08-01/1938-08-31,1938,Animalia,Chrysomelidae,Blake,MCZ,Ent,23635,"Philip J. Darlington, Jr.",Paratrikona variegata Blake 1939,Holotype of Paratrikona variegata,http://viaf.org/viaf/46837193,
identified,1306542947,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:23636,PRESERVED_SPECIMEN,1939,19.12,-70.64,Dominican Republic,DO,1938-08-01/1938-08-31,1938,Animalia,Chrysomelidae,Blake,MCZ,Ent,23636,"Philip J. Darlington, Jr.",Paratrikona rubescens Blake 1939,Holotype of Paratrikona rubescens,http://viaf.org/viaf/46837193,
identified,1146688802,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:23159,PRESERVED_SPECIMEN,1938,19.579613,-72.169772,Haiti,HT,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,23159,William M. Mann,Paratrikona ovata Blake 1938,Holotype of Paratrikona ovata,,
